CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,episodic_memory,0.13951766805138344,0.5999753231510333,Memory
1,memory,0.13166532191962976,0.5999753231510333,Memory
1,remembering,0.1255410552667728,0.5999753231510333,Memory
1,memory_retrieval,0.1252668531736546,0.5999753231510333,Memory
1,retrieval,0.12241842924680875,0.5999753231510333,Memory
1,autobiographical_memory,0.11620524131108988,0.5999753231510333,Memory
1,prospection,0.10302189325974916,0.5999753231510333,Memory
1,recall,0.09896315351619586,0.5999753231510333,Memory
1,episodic_simulation,0.0952751930075181,0.5999753231510333,Memory
1,source_memory,0.09429236717273398,0.5999753231510333,Memory
1,visual_imagery,0.09351288872415214,0.5999753231510333,Memory
1,encoding,0.09105033901055484,0.5999753231510333,Memory
1,recognition_memory,0.08659530245910703,0.5999753231510333,Memory
1,navigation,0.08614294609861026,0.5999753231510333,Memory
1,mental_imagery,0.08490059049111727,0.5999753231510333,Memory
1,spatial_memory,0.08365391407358758,0.5999753231510333,Memory
1,theory_mind,0.08214282417261984,0.5999753231510333,Memory
1,episodic_future_thinking,0.07853609504091016,0.5999753231510333,Memory
2,memory,0.19391450600234766,0.6307889492221506,Episodic Memory
2,episodic_memory,0.17275945661816755,0.6307889492221506,Episodic Memory
2,declarative_memory,0.1574106975104434,0.6307889492221506,Episodic Memory
2,recognition_memory,0.15586440966820436,0.6307889492221506,Episodic Memory
2,remembering,0.1526435649589521,0.6307889492221506,Episodic Memory
2,retrieval,0.15205740798633915,0.6307889492221506,Episodic Memory
2,encoding,0.14315292583584896,0.6307889492221506,Episodic Memory
2,recognition,0.1345301989006477,0.6307889492221506,Episodic Memory
2,recall,0.12264783874625608,0.6307889492221506,Episodic Memory
2,spatial_memory,0.12231934217691692,0.6307889492221506,Episodic Memory
2,familiarity,0.11988619820466476,0.6307889492221506,Episodic Memory
2,encoding_task,0.1173678996830465,0.6307889492221506,Episodic Memory
2,source_memory,0.11601277846891173,0.6307889492221506,Episodic Memory
2,autobiographical_memory,0.11565565337939407,0.6307889492221506,Episodic Memory
2,episodic_simulation,0.11498907761818986,0.6307889492221506,Episodic Memory
2,memory_process,0.11326693858428773,0.6307889492221506,Episodic Memory
2,cognitive_map,0.1105345291522698,0.6307889492221506,Episodic Memory
2,semantic_memory,0.10691923184638123,0.6307889492221506,Episodic Memory
2,memory_retrieval,0.10533560057914852,0.6307889492221506,Episodic Memory
2,navigation,0.1046205627756156,0.6307889492221506,Episodic Memory
2,remote_memory,0.1033090944385393,0.6307889492221506,Episodic Memory
2,forgetting,0.10319891604988793,0.6307889492221506,Episodic Memory
2,picture,0.10075992524788813,0.6307889492221506,Episodic Memory
2,emotional_memory,0.10063205778123024,0.6307889492221506,Episodic Memory
3,episodic_memory,0.10001560437516466,0.5987372356206409,Retrieval
3,semantic_memory,0.09934504524743533,0.5987372356206409,Retrieval
3,memory,0.09913341742957002,0.5987372356206409,Retrieval
3,semantic_knowledge,0.09456015904851807,0.5987372356206409,Retrieval
3,autobiographical_memory,0.08759961403289315,0.5987372356206409,Retrieval
3,episodic_simulation,0.08420805616769986,0.5987372356206409,Retrieval
3,declarative_memory,0.08287069516710087,0.5987372356206409,Retrieval
3,semantic_information,0.08204696082098062,0.5987372356206409,Retrieval
3,retrieval,0.08191701360905608,0.5987372356206409,Retrieval
3,prospection,0.08170917610250303,0.5987372356206409,Retrieval
3,semantic_processing,0.08108119001582326,0.5987372356206409,Retrieval
3,theory_mind,0.08028703259181524,0.5987372356206409,Retrieval
4,fear,0.20298970381843207,0.6574900133737993,Emotion
4,emotion,0.20023853995930213,0.6574900133737993,Emotion
4,valence,0.16826731317121452,0.6574900133737993,Emotion
4,facial_expression,0.16664211950305693,0.6574900133737993,Emotion
4,arousal,0.15448004207935773,0.6574900133737993,Emotion
4,emotional_memory,0.14120199440618275,0.6574900133737993,Emotion
4,face,0.13973681765212986,0.6574900133737993,Emotion
4,memory,0.13608621222957767,0.6574900133737993,Emotion
4,declarative_memory,0.13396020410697185,0.6574900133737993,Emotion
4,negative_emotion,0.13342320979678904,0.6574900133737993,Emotion
4,emotional_expression,0.12910932824452653,0.6574900133737993,Emotion
4,anger,0.128133446375806,0.6574900133737993,Emotion
4,recognition_memory,0.11902083486117047,0.6574900133737993,Emotion
4,international_affective_picture_system,0.11886746067151238,0.6574900133737993,Emotion
4,picture,0.1185102048382374,0.6574900133737993,Emotion
4,disgust,0.11691613934902148,0.6574900133737993,Emotion
4,anxiety,0.11675673074816005,0.6574900133737993,Emotion
4,extinction,0.11472599970593947,0.6574900133737993,Emotion
4,episodic_memory,0.11408306774968095,0.6574900133737993,Emotion
4,olfaction,0.10711020970000183,0.6574900133737993,Emotion
5,emotion,0.19837975111555345,0.6538854004464599,Valence
