CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,memory,0.10549413128421292,0.5904361158831284,Memory,Memory
1,retrieval,0.09820661340284552,0.5904361158831284,Memory,Memory
1,episodic_memory,0.09483030572143404,0.5904361158831284,Memory,Memory
1,remembering,0.09435321000813912,0.5904361158831284,Memory,Memory
1,memory_retrieval,0.09327447531378354,0.5904361158831284,Memory,Memory
1,visual_attention,0.08400904538182359,0.5904361158831284,Memory,Memory
1,encoding,0.0816108424476327,0.5904361158831284,Memory,Memory
1,source_memory,0.07896457149976746,0.5904361158831284,Memory,Memory
1,navigation,0.07842742029712768,0.5904361158831284,Memory,Memory
1,recognition_memory,0.07802686879511002,0.5904361158831284,Memory,Memory
1,recall,0.07584156049288984,0.5904361158831284,Memory,Memory
1,visual_imagery,0.07570161107691699,0.5904361158831284,Memory,Memory
1,spatial_memory,0.07272149951540241,0.5904361158831284,Memory,Memory
1,autobiographical_memory,0.07163953373450682,0.5904361158831284,Memory,Memory
1,prospection,0.0709791832967324,0.5904361158831284,Memory,Memory
1,familiarity,0.06954879524437173,0.5904361158831284,Memory,Memory
1,eye,0.0680122505611438,0.5904361158831284,Memory,Memory
1,episodic_simulation,0.06773140950509249,0.5904361158831284,Memory,Memory
1,spatial_attention,0.06567793924677502,0.5904361158831284,Memory,Memory
1,mental_imagery,0.06537979770736592,0.5904361158831284,Memory,Memory
1,visual_perception,0.06531696094101465,0.5904361158831284,Memory,Memory
2,memory,0.20503155091138525,0.646508095524171,Episodic Memory,Episodic Memory
2,episodic_memory,0.17653893609924226,0.646508095524171,Episodic Memory,Episodic Memory
2,remembering,0.16067262012160094,0.646508095524171,Episodic Memory,Episodic Memory
2,declarative_memory,0.1605846621084135,0.646508095524171,Episodic Memory,Episodic Memory
2,retrieval,0.15267499698378326,0.646508095524171,Episodic Memory,Episodic Memory
2,encoding,0.1516456779637543,0.646508095524171,Episodic Memory,Episodic Memory
2,recognition_memory,0.15141214251449975,0.646508095524171,Episodic Memory,Episodic Memory
2,recall,0.1349386998571234,0.646508095524171,Episodic Memory,Episodic Memory
2,recognition,0.13023672562369054,0.646508095524171,Episodic Memory,Episodic Memory
2,memory_process,0.12946527118168402,0.646508095524171,Episodic Memory,Episodic Memory
