CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,memory,0.21433616121888244,0.6459465441527155,Memory
1,episodic_memory,0.1891642459463404,0.6459465441527155,Memory
1,recognition_memory,0.17276116311469214,0.6459465441527155,Memory
1,remembering,0.1725952660959279,0.6459465441527155,Memory
1,declarative_memory,0.1717895532585576,0.6459465441527155,Memory
1,retrieval,0.1701560521769908,0.6459465441527155,Memory
1,encoding,0.16084717256230385,0.6459465441527155,Memory
1,recognition,0.15591016088958662,0.6459465441527155,Memory
1,recall,0.14029040693511965,0.6459465441527155,Memory
1,familiarity,0.13739560629596284,0.6459465441527155,Memory
1,picture,0.13114276767424576,0.6459465441527155,Memory
1,source_memory,0.12879219352187765,0.6459465441527155,Memory
1,memory_process,0.12779986402861715,0.6459465441527155,Memory
1,encoding_task,0.1277057211116192,0.6459465441527155,Memory
1,emotional_memory,0.12434759690944144,0.6459465441527155,Memory
1,autobiographical_memory,0.12333085816850822,0.6459465441527155,Memory
1,episodic_simulation,0.12289646931499762,0.6459465441527155,Memory
1,forgetting,0.12082807396568733,0.6459465441527155,Memory
1,spatial_memory,0.11836131429435764,0.6459465441527155,Memory
1,semantic_memory,0.117619707701581,0.6459465441527155,Memory
1,memory_retrieval,0.11677816049363834,0.6459465441527155,Memory
1,remote_memory,0.11413062698481145,0.6459465441527155,Memory
1,memory_consolidation,0.11174280783077042,0.6459465441527155,Memory
2,face_perception,0.17517583307402032,0.6482526311643171,Recognition
2,recognition,0.1573779754090875,0.6482526311643171,Recognition
2,object_recognition,0.1516645663647465,0.6482526311643171,Recognition
2,vision,0.1509738157693556,0.6482526311643171,Recognition
2,familiarity,0.1429375797621316,0.6482526311643171,Recognition
2,visual_perception,0.13052479097041264,0.6482526311643171,Recognition
2,face,0.13047156270630214,0.6482526311643171,Recognition
2,visual_object,0.12715251488192264,0.6482526311643171,Recognition
2,picture,0.1241734103354498,0.6482526311643171,Recognition
2,reading,0.12387940388790013,0.6482526311643171,Recognition
2,visual_angle,0.12243891521508607,0.6482526311643171,Recognition
2,word,0.12179820968352285,0.6482526311643171,Recognition
