CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.1263645892017854,0.5995422963366464,MEMORY,104621
1,episodic_memory,0.12407337036211945,0.5995422963366464,MEMORY,11977
1,remembering,0.1188796211498542,0.5995422963366464,MEMORY,5084
1,memory_retrieval,0.1159416023959423,0.5995422963366464,MEMORY,4725
1,retrieval,0.11557467951553076,0.5995422963366464,MEMORY,53088
1,autobiographical_memory,0.09757007829390846,0.5995422963366464,MEMORY,5475
1,recall,0.09456762657164808,0.5995422963366464,MEMORY,14945
1,visual_imagery,0.09247456693361512,0.5995422963366464,MEMORY,2990
1,prospection,0.0915954859962261,0.5995422963366464,MEMORY,625
1,encoding,0.09145724087145367,0.5995422963366464,MEMORY,60815
1,source_memory,0.09107394066595546,0.5995422963366464,MEMORY,3775
1,recognition_memory,0.08898268650470824,0.5995422963366464,MEMORY,6649
1,episodic_simulation,0.08721594828485195,0.5995422963366464,MEMORY,398
1,navigation,0.08719333859621706,0.5995422963366464,MEMORY,4357
1,spatial_memory,0.08201041571597137,0.5995422963366464,MEMORY,1778
1,mental_imagery,0.07974546620386272,0.5995422963366464,MEMORY,3868
1,visual_attention,0.07798176837698491,0.5995422963366464,MEMORY,5345
1,familiarity,0.07605992825394017,0.5995422963366464,MEMORY,14917
1,episodic_future_thinking,0.07406278113531797,0.5995422963366464,MEMORY,368
1,spatial_attention,0.07253304060235463,0.5995422963366464,MEMORY,7321
1,theory_mind,0.07112662871325966,0.5995422963366464,MEMORY,8533
2,memory,0.09102916480423193,0.5684386908895309,EPISODIC_MEMORY,104621
2,declarative_memory,0.07648238892904365,0.5684386908895309,EPISODIC_MEMORY,2010
2,episodic_memory,0.07368236212628497,0.5684386908895309,EPISODIC_MEMORY,11977
2,recognition_memory,0.07256098415603579,0.5684386908895309,EPISODIC_MEMORY,6649
2,episodic_simulation,0.07154895391808416,0.5684386908895309,EPISODIC_MEMORY,398
2,recall,0.06825330384043714,0.5684386908895309,EPISODIC_MEMORY,14945
2,recognition,0.06692028842160762,0.5684386908895309,EPISODIC_MEMORY,37683
2,autobiographical_memory,0.06387200179383418,0.5684386908895309,EPISODIC_MEMORY,5475
2,retrieval,0.06148055992049775,0.5684386908895309,EPISODIC_MEMORY,53088
2,remembering,0.06126005727287515,0.5684386908895309,EPISODIC_MEMORY,5084
2,semantic_memory,0.05937955259486749,0.5684386908895309,EPISODIC_MEMORY,4187
2,semantic_information,0.05906569369003839,0.5684386908895309,EPISODIC_MEMORY,2485
2,cognitive_map,0.058967763120457685,0.5684386908895309,EPISODIC_MEMORY,508
2,spatial_memory,0.056595394524385376,0.5684386908895309,EPISODIC_MEMORY,1778
2,episodic_future_thinking,0.05340800286302666,0.5684386908895309,EPISODIC_MEMORY,368
2,memory_process,0.052964355587011985,0.5684386908895309,EPISODIC_MEMORY,1389
2,prospection,0.05277666827096692,0.5684386908895309,EPISODIC_MEMORY,625
2,face_perception,0.05134292623317079,0.5684386908895309,EPISODIC_MEMORY,4458
2,familiarity,0.04875804553117573,0.5684386908895309,EPISODIC_MEMORY,14917
2,source_memory,0.047852070010477095,0.5684386908895309,EPISODIC_MEMORY,3775
2,emotional_memory,0.046427368669136285,0.5684386908895309,EPISODIC_MEMORY,2226
2,remote_memory,0.04609799399233775,0.5684386908895309,EPISODIC_MEMORY,543
2,navigation,0.04588547680197637,0.5684386908895309,EPISODIC_MEMORY,4357
2,encoding,0.045476776199626485,0.5684386908895309,EPISODIC_MEMORY,60815
2,encoding_task,0.044831535937561104,0.5684386908895309,EPISODIC_MEMORY,2186
3,memory,0.15811938448794294,0.6301390997189844,RECALL,104621
3,episodic_memory,0.14424474004297874,0.6301390997189844,RECALL,11977
3,recognition_memory,0.13446529779469515,0.6301390997189844,RECALL,6649
3,declarative_memory,0.13374090591753185,0.6301390997189844,RECALL,2010
3,remembering,0.13023982679894056,0.6301390997189844,RECALL,5084
3,retrieval,0.12217696149386098,0.6301390997189844,RECALL,53088
3,recognition,0.1180459554039244,0.6301390997189844,RECALL,37683
3,encoding,0.11648863779533007,0.6301390997189844,RECALL,60815
3,spatial_memory,0.1081019020345012,0.6301390997189844,RECALL,1778
3,familiarity,0.10495615467516116,0.6301390997189844,RECALL,14917
3,cognitive_map,0.1030403291486559,0.6301390997189844,RECALL,508
3,autobiographical_memory,0.1020715773135578,0.6301390997189844,RECALL,5475
3,episodic_simulation,0.10052158939848224,0.6301390997189844,RECALL,398
3,recall,0.1000055688791304,0.6301390997189844,RECALL,14945
3,source_memory,0.09973292543580473,0.6301390997189844,RECALL,3775
3,encoding_task,0.09595142849207204,0.6301390997189844,RECALL,2186
3,remote_memory,0.09232375185264648,0.6301390997189844,RECALL,543
3,navigation,0.091358457140369,0.6301390997189844,RECALL,4357
3,picture,0.09130334947914162,0.6301390997189844,RECALL,57946
3,emotional_memory,0.09127714822880093,0.6301390997189844,RECALL,2226
3,memory_process,0.09117015211030713,0.6301390997189844,RECALL,1389
3,memory_retrieval,0.0911037632465337,0.6301390997189844,RECALL,4725
3,face_perception,0.08800090886829301,0.6301390997189844,RECALL,4458
3,episodic_future_thinking,0.0859017211203142,0.6301390997189844,RECALL,368
4,semantic_knowledge,0.09950813787997022,0.5966953349818165,RETRIEVAL,2381
4,semantic_memory,0.09904928326573018,0.5966953349818165,RETRIEVAL,4187
4,episodic_memory,0.09420015769574068,0.5966953349818165,RETRIEVAL,11977
4,semantic_processing,0.09002436918177302,0.5966953349818165,RETRIEVAL,8467
4,memory,0.08804063556729033,0.5966953349818165,RETRIEVAL,104621
4,retrieval,0.07751416798785188,0.5966953349818165,RETRIEVAL,53088
4,semantic_information,0.07590501901013415,0.5966953349818165,RETRIEVAL,2485
4,declarative_memory,0.07576913668648176,0.5966953349818165,RETRIEVAL,2010
4,imageability,0.07486076980211281,0.5966953349818165,RETRIEVAL,2312
4,autobiographical_memory,0.07466113134224148,0.5966953349818165,RETRIEVAL,5475
4,word,0.07385793704124631,0.5966953349818165,RETRIEVAL,150581
4,remembering,0.0721481613423741,0.5966953349818165,RETRIEVAL,5084
4,theory_mind,0.07169390107368523,0.5966953349818165,RETRIEVAL,8533
4,recognition_memory,0.06974553513844009,0.5966953349818165,RETRIEVAL,6649
4,prospection,0.06959153278981416,0.5966953349818165,RETRIEVAL,625
4,episodic_simulation,0.06893574416365922,0.5966953349818165,RETRIEVAL,398
5,fear,0.2060459764740649,0.6669610038818593,VALENCE,25324
5,emotion,0.2053069659481199,0.6669610038818593,VALENCE,68311
5,memory,0.1864019291127989,0.6669610038818593,VALENCE,104621
5,valence,0.1773804724016509,0.6669610038818593,VALENCE,25850
5,facial_expression,0.17309199594546562,0.6669610038818593,VALENCE,18306
5,declarative_memory,0.16444849347670548,0.6669610038818593,VALENCE,2010
5,arousal,0.16035579911767853,0.6669610038818593,VALENCE,17711
5,episodic_memory,0.15834251118863876,0.6669610038818593,VALENCE,11977
5,emotional_memory,0.15775713923629414,0.6669610038818593,VALENCE,2226
5,recognition_memory,0.15046798656558172,0.6669610038818593,VALENCE,6649
6,reward,0.31054621602485905,0.6485815523899808,REWARD,66044
6,reward_anticipation,0.2654069207375782,0.6485815523899808,REWARD,3466
6,reward_processing,0.24780808659067474,0.6485815523899808,REWARD,5176
6,monetary_incentive_delay_task,0.20482501621764715,0.6485815523899808,REWARD,551
6,anticipation,0.1780608985865225,0.6485815523899808,REWARD,15770
6,reward_learning,0.1645453018575135,0.6485815523899808,REWARD,885
6,instrumental_conditioning,0.15660092576282525,0.6485815523899808,REWARD,494
6,reinforcement_learning,0.14365504851454838,0.6485815523899808,REWARD,2279
6,loss_anticipation,0.1403492061734208,0.6485815523899808,REWARD,417
6,feedback,0.13860126398866088,0.6485815523899808,REWARD,31574
6,addiction,0.13390872292006925,0.6485815523899808,REWARD,9399
6,expectancy,0.13172409252279915,0.6485815523899808,REWARD,6407
6,gambling,0.1313006727975083,0.6485815523899808,REWARD,2141
6,decision_making,0.13013809837266704,0.6485815523899808,REWARD,11019
6,wanting,0.1213975211378374,0.6485815523899808,REWARD,782
6,loss,0.11554234057738436,0.6485815523899808,REWARD,26644
6,loss_aversion,0.11089864240195857,0.6485815523899808,REWARD,792
7,reward,0.1954089156631187,0.6161049940729669,ANTICIPATION,66044
7,anticipation,0.16076135182141812,0.6161049940729669,ANTICIPATION,15770
7,reward_processing,0.1557923150516613,0.6161049940729669,ANTICIPATION,5176
7,reward_anticipation,0.14731668854734098,0.6161049940729669,ANTICIPATION,3466
7,monetary_incentive_delay_task,0.13973158214141393,0.6161049940729669,ANTICIPATION,551
7,feedback,0.11021084176568473,0.6161049940729669,ANTICIPATION,31574
7,instrumental_conditioning,0.09791355684579577,0.6161049940729669,ANTICIPATION,494
7,motor_control,0.09289580374152744,0.6161049940729669,ANTICIPATION,6048
7,expectancy,0.09276412829806152,0.6161049940729669,ANTICIPATION,6407
7,reinforcement_learning,0.09190042581768958,0.6161049940729669,ANTICIPATION,2279
7,reward_learning,0.09125891332095253,0.6161049940729669,ANTICIPATION,885
7,loss_anticipation,0.08422780218681174,0.6161049940729669,ANTICIPATION,417
7,arousal,0.08323630949520347,0.6161049940729669,ANTICIPATION,17711
7,wanting,0.07530966045348421,0.6161049940729669,ANTICIPATION,782
7,addiction,0.07330149950120846,0.6161049940729669,ANTICIPATION,9399
7,habit_learning,0.07270176166851254,0.6161049940729669,ANTICIPATION,333
8,reward,0.18861313257593768,0.625206745931942,EMOTION,66044
8,reward_processing,0.15082657981725553,0.625206745931942,EMOTION,5176
8,valence,0.12845610787599115,0.625206745931942,EMOTION,25850
8,reward_anticipation,0.12408082484198575,0.625206745931942,EMOTION,3466
8,decision_making,0.1236258367887819,0.625206745931942,EMOTION,11019
8,autobiographical_memory,0.11168718526489516,0.625206745931942,EMOTION,5475
8,arousal,0.10719915702315404,0.625206745931942,EMOTION,17711
8,emotion,0.10658048380656372,0.625206745931942,EMOTION,68311
8,anticipation,0.10170655797323414,0.625206745931942,EMOTION,15770
8,social_cognition,0.09807467350130626,0.625206745931942,EMOTION,8271
8,reward_learning,0.094211521180126,0.625206745931942,EMOTION,885
8,salience,0.0941197303195535,0.625206745931942,EMOTION,15457
8,prospection,0.09214314451457896,0.625206745931942,EMOTION,625
8,mood,0.09166647084889926,0.625206745931942,EMOTION,15151
8,intertemporal_choice,0.09072999959349798,0.625206745931942,EMOTION,967
8,theory_mind,0.08911233109662818,0.625206745931942,EMOTION,8533
8,expectancy,0.08735007563453133,0.625206745931942,EMOTION,6407
8,negative_emotion,0.08589874392085785,0.625206745931942,EMOTION,5032
8,episodic_simulation,0.08584553596280542,0.625206745931942,EMOTION,398
9,retrieval,0.1476534748055753,0.6251560319581777,COGNITION,53088
9,word,0.132696239260792,0.6251560319581777,COGNITION,150581
9,working_memory,0.1286888111810386,0.6251560319581777,COGNITION,53575
9,monitoring,0.1279022476779878,0.6251560319581777,COGNITION,18441
9,cognitive_process,0.12683551170376756,0.6251560319581777,COGNITION,9090
9,reaction_time,0.12004448205048625,0.6251560319581777,COGNITION,28960
9,semantic_processing,0.11840980558048513,0.6251560319581777,COGNITION,8467
9,manipulation,0.11724464055548565,0.6251560319581777,COGNITION,16872
9,rehearsal,0.11525021599844368,0.6251560319581777,COGNITION,3800
9,memory,0.11464870912333387,0.6251560319581777,COGNITION,104621
9,remembering,0.1117935926338416,0.6251560319581777,COGNITION,5084
9,memory_retrieval,0.10915418922405376,0.6251560319581777,COGNITION,4725
9,judgment,0.10577316345005926,0.6251560319581777,COGNITION,32153
9,language,0.10518245570683836,0.6251560319581777,COGNITION,71269
9,cognitive_control,0.1045733860799758,0.6251560319581777,COGNITION,23952
9,cognitive,0.10413532968548073,0.6251560319581777,COGNITION,95850
9,goal,0.1029128468024564,0.6251560319581777,COGNITION,18484
9,strategy,0.1015007017561562,0.6251560319581777,COGNITION,28060
9,episodic_memory,0.10055469164741128,0.6251560319581777,COGNITION,11977
9,meaning,0.0989107507193581,0.6251560319581777,COGNITION,16764
9,language_processing,0.09861231489792964,0.6251560319581777,COGNITION,5825
9,semantics,0.0981561775248314,0.6251560319581777,COGNITION,4206
9,cognition,0.09744164124105448,0.6251560319581777,COGNITION,32499
9,response_selection,0.0960254683230428,0.6251560319581777,COGNITION,4786
9,semantic_information,0.0942270489337504,0.6251560319581777,COGNITION,2485
10,arousal,0.11163372685532176,0.6040352177974586,AROUSAL,17711
10,pain,0.10343120987227036,0.6040352177974586,AROUSAL,77552
10,anticipation,0.10287577475560204,0.6040352177974586,AROUSAL,15770
10,interoception,0.09790640933255504,0.6040352177974586,AROUSAL,2303
10,monitoring,0.09226232151287253,0.6040352177974586,AROUSAL,18441
10,error_detection,0.08852034094381822,0.6040352177974586,AROUSAL,2473
10,painful_stimulation,0.0876878471387915,0.6040352177974586,AROUSAL,1286
11,execution,0.1803102579910864,0.6251273586497523,MANIPULATION,15077
11,hand,0.16459705262374186,0.6251273586497523,MANIPULATION,69501
11,movement,0.14755897807565094,0.6251273586497523,MANIPULATION,95555
11,grasping,0.13593664667004599,0.6251273586497523,MANIPULATION,5970
11,representation,0.12971893829592288,0.6251273586497523,MANIPULATION,72956
11,spatial_attention,0.1286631812837159,0.6251273586497523,MANIPULATION,7321
11,manipulation,0.1271689171077694,0.6251273586497523,MANIPULATION,16872
11,action,0.12480089188092695,0.6251273586497523,MANIPULATION,80645
11,grasp,0.12436557874711827,0.6251273586497523,MANIPULATION,3028
11,attention,0.12404488275396496,0.6251273586497523,MANIPULATION,85465
11,working_memory,0.1158973547672014,0.6251273586497523,MANIPULATION,53575
11,rehearsal,0.11451346772847774,0.6251273586497523,MANIPULATION,3800
11,covert,0.1135621904033784,0.6251273586497523,MANIPULATION,6023
11,motor_control,0.10967614818967616,0.6251273586497523,MANIPULATION,6048
12,monitoring,0.1437977127195123,0.6029785307054374,COGNITIVE,18441
12,cognitive_control,0.13556535355832966,0.6029785307054374,COGNITIVE,23952
12,working_memory,0.12121602915021182,0.6029785307054374,COGNITIVE,53575
12,response_selection,0.1117845627244554,0.6029785307054374,COGNITIVE,4786
12,error_detection,0.11119140941092764,0.6029785307054374,COGNITIVE,2473
12,reaction_time,0.09950534025213233,0.6029785307054374,COGNITIVE,28960
12,cognitive,0.09705639957419504,0.6029785307054374,COGNITIVE,95850
12,strategy,0.09646816003115656,0.6029785307054374,COGNITIVE,28060
12,executive_function,0.09603957504429966,0.6029785307054374,COGNITIVE,10406
12,decision_making,0.09490353201707058,0.6029785307054374,COGNITIVE,11019
12,task_set,0.09332108449588708,0.6029785307054374,COGNITIVE,2363
12,cognitive_process,0.09303085658951192,0.6029785307054374,COGNITIVE,9090
12,performance_monitoring,0.0924661770691598,0.6029785307054374,COGNITIVE,1958
12,preparation,0.09196586976400004,0.6029785307054374,COGNITIVE,12944
12,execution,0.09085597862871553,0.6029785307054374,COGNITIVE,15077
12,manipulation,0.08822758019775459,0.6029785307054374,COGNITIVE,16872
12,maintenance,0.08757510484511458,0.6029785307054374,COGNITIVE,13552
12,goal,0.08414536829519463,0.6029785307054374,COGNITIVE,18484
12,attention,0.08324809066211708,0.6029785307054374,COGNITIVE,85465
12,response_inhibition,0.08131781796128401,0.6029785307054374,COGNITIVE,13575
12,spatial_working_memory,0.07947505375203381,0.6029785307054374,COGNITIVE,3344
12,task_difficulty,0.07331378748573948,0.6029785307054374,COGNITIVE,2702
12,task_switching,0.07231069482864527,0.6029785307054374,COGNITIVE,3209
13,face_perception,0.18215294932891,0.6505088439963714,VISION,4458
13,recognition,0.16465544346536395,0.6505088439963714,VISION,37683
13,object_recognition,0.15770829599544753,0.6505088439963714,VISION,3416
13,vision,0.15048649395661756,0.6505088439963714,VISION,13919
13,familiarity,0.15047016785825845,0.6505088439963714,VISION,14917
13,face,0.1371068775584728,0.6505088439963714,VISION,128314
13,visual_object,0.13240878364311326,0.6505088439963714,VISION,2256
13,picture,0.1312529147439375,0.6505088439963714,VISION,57946
13,visual_perception,0.13049473985126958,0.6505088439963714,VISION,2743
13,word,0.1303758330457279,0.6505088439963714,VISION,150581
13,reading,0.12898190732620984,0.6505088439963714,VISION,50047
13,face_recognition,0.1260213615465397,0.6505088439963714,VISION,2956
13,semantic_processing,0.1259047766585179,0.6505088439963714,VISION,8467
13,retrieval,0.12575770783771398,0.6505088439963714,VISION,53088
13,naming,0.12417305923118807,0.6505088439963714,VISION,14704
13,visual_angle,0.12170939969349615,0.6505088439963714,VISION,3038
14,hearing,0.2052096303601076,0.6522908405358547,HEARING,9526
14,listening,0.19079628993847386,0.6522908405358547,HEARING,7479
14,speech,0.18602576633304185,0.6522908405358547,HEARING,43945
14,speech_perception,0.1697781014582712,0.6522908405358547,HEARING,4806
14,speech_processing,0.16632903275758582,0.6522908405358547,HEARING,2417
14,tone,0.16388900465482284,0.6522908405358547,HEARING,15180
14,music,0.14676205071488668,0.6522908405358547,HEARING,15288
14,passive_listening,0.13914651864389374,0.6522908405358547,HEARING,1321
14,melody,0.1386318626809295,0.6522908405358547,HEARING,3589
14,auditory_perception,0.13205732335511886,0.6522908405358547,HEARING,755
14,audition,0.12276819827833002,0.6522908405358547,HEARING,1041
14,speech_production,0.11693935836546035,0.6522908405358547,HEARING,4816
14,painful_stimulation,0.11201717738878132,0.6522908405358547,HEARING,1286
14,syllable,0.11130523010137708,0.6522908405358547,HEARING,9984
14,pain,0.10882700969802044,0.6522908405358547,HEARING,77552
14,heat,0.10676945804935999,0.6522908405358547,HEARING,4127
14,intonation,0.10407892297420644,0.6522908405358547,HEARING,1447
15,speech,0.2604608144810888,0.6610899807500761,LANGUAGE,43945
15,speech_perception,0.231160010019712,0.6610899807500761,LANGUAGE,4806
15,speech_processing,0.23071789173390075,0.6610899807500761,LANGUAGE,2417
15,listening,0.2300039332403445,0.6610899807500761,LANGUAGE,7479
15,hearing,0.22635225550450905,0.6610899807500761,LANGUAGE,9526
15,language,0.216275041473068,0.6610899807500761,LANGUAGE,71269
15,language_processing,0.201256449548862,0.6610899807500761,LANGUAGE,5825
15,syllable,0.1777887941003961,0.6610899807500761,LANGUAGE,9984
15,semantic_processing,0.16385179696199278,0.6610899807500761,LANGUAGE,8467
15,language_comprehension,0.16286219144636527,0.6610899807500761,LANGUAGE,2954
