CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,memory,0.09102916480423187,0.5684386908895309,Memory
1,declarative_memory,0.07648238892904356,0.5684386908895309,Memory
1,episodic_memory,0.07368236212628541,0.5684386908895309,Memory
1,recognition_memory,0.0725609841560359,0.5684386908895309,Memory
1,episodic_simulation,0.07154895391808434,0.5684386908895309,Memory
1,recall,0.06825330384043682,0.5684386908895309,Memory
1,recognition,0.06692028842160741,0.5684386908895309,Memory
1,autobiographical_memory,0.06387200179383437,0.5684386908895309,Memory
1,retrieval,0.06148055992049775,0.5684386908895309,Memory
1,remembering,0.061260057272874965,0.5684386908895309,Memory
1,semantic_memory,0.05937955259486739,0.5684386908895309,Memory
1,semantic_information,0.05906569369003846,0.5684386908895309,Memory
1,cognitive_map,0.05896776312045785,0.5684386908895309,Memory
1,spatial_memory,0.056595394524385376,0.5684386908895309,Memory
1,episodic_future_thinking,0.053408002863026806,0.5684386908895309,Memory
1,memory_process,0.05296435558701209,0.5684386908895309,Memory
1,prospection,0.0527766682709668,0.5684386908895309,Memory
1,face_perception,0.05134292623317077,0.5684386908895309,Memory
1,familiarity,0.04875804553117587,0.5684386908895309,Memory
1,source_memory,0.04785207001047735,0.5684386908895309,Memory
1,emotional_memory,0.046427368669136125,0.5684386908895309,Memory
1,remote_memory,0.04609799399233766,0.5684386908895309,Memory
1,navigation,0.04588547680197617,0.5684386908895309,Memory
1,encoding,0.045476776199626506,0.5684386908895309,Memory
1,encoding_task,0.0448315359375606,0.5684386908895309,Memory
2,memory,0.13449586927692248,0.5989321253297251,Episodic Memory
2,episodic_memory,0.13046883860196934,0.5989321253297251,Episodic Memory
2,remembering,0.12793076563991704,0.5989321253297251,Episodic Memory
2,retrieval,0.12230215617956118,0.5989321253297251,Episodic Memory
2,memory_retrieval,0.11695143367622365,0.5989321253297251,Episodic Memory
2,autobiographical_memory,0.10756667405097133,0.5989321253297251,Episodic Memory
2,recall,0.0997869239494023,0.5989321253297251,Episodic Memory
2,encoding,0.09773865045208384,0.5989321253297251,Episodic Memory
2,visual_imagery,0.09759437514750846,0.5989321253297251,Episodic Memory
2,recognition_memory,0.09507865623982187,0.5989321253297251,Episodic Memory
2,episodic_simulation,0.09388136733724983,0.5989321253297251,Episodic Memory
2,navigation,0.09301688774556467,0.5989321253297251,Episodic Memory
2,prospection,0.09241215147781777,0.5989321253297251,Episodic Memory
2,source_memory,0.09001611590452313,0.5989321253297251,Episodic Memory
2,spatial_memory,0.08723418461995126,0.5989321253297251,Episodic Memory
2,familiarity,0.08326435350066523,0.5989321253297251,Episodic Memory
2,mental_imagery,0.08147930300462343,0.5989321253297251,Episodic Memory
2,episodic_future_thinking,0.07929347649752792,0.5989321253297251,Episodic Memory
3,memory,0.15811938448794244,0.6301390997189844,Encoding
3,episodic_memory,0.14424474004297902,0.6301390997189844,Encoding
3,recognition_memory,0.13446529779469565,0.6301390997189844,Encoding
3,declarative_memory,0.133740905917532,0.6301390997189844,Encoding
3,remembering,0.13023982679894064,0.6301390997189844,Encoding
3,retrieval,0.12217696149386098,0.6301390997189844,Encoding
3,recognition,0.11804595540392444,0.6301390997189844,Encoding
3,encoding,0.11648863779532945,0.6301390997189844,Encoding
3,spatial_memory,0.10810190203450104,0.6301390997189844,Encoding
3,familiarity,0.10495615467516152,0.6301390997189844,Encoding
3,cognitive_map,0.10304032914865567,0.6301390997189844,Encoding
3,autobiographical_memory,0.1020715773135575,0.6301390997189844,Encoding
3,episodic_simulation,0.10052158939848294,0.6301390997189844,Encoding
3,recall,0.1000055688791299,0.6301390997189844,Encoding
3,source_memory,0.0997329254358047,0.6301390997189844,Encoding
3,encoding_task,0.09595142849207207,0.6301390997189844,Encoding
3,remote_memory,0.0923237518526462,0.6301390997189844,Encoding
3,navigation,0.09135845714036858,0.6301390997189844,Encoding
3,picture,0.0913033494791418,0.6301390997189844,Encoding
3,emotional_memory,0.09127714822880073,0.6301390997189844,Encoding
3,memory_process,0.09117015211030748,0.6301390997189844,Encoding
3,memory_retrieval,0.09110376324653352,0.6301390997189844,Encoding
3,face_perception,0.08800090886829309,0.6301390997189844,Encoding
3,episodic_future_thinking,0.08590172112031427,0.6301390997189844,Encoding
4,memory,0.209040892881384,0.6601843301796262,Recall
4,episodic_memory,0.18105341972248207,0.6601843301796262,Recall
4,declarative_memory,0.1784684907009933,0.6601843301796262,Recall
4,recognition_memory,0.16341636621509018,0.6601843301796262,Recall
4,remembering,0.1628333401156669,0.6601843301796262,Recall
4,fear,0.15701219562398833,0.6601843301796262,Recall
4,emotion,0.15549371918619526,0.6601843301796262,Recall
4,encoding,0.15528042429307587,0.6601843301796262,Recall
4,emotional_memory,0.1459860089847978,0.6601843301796262,Recall
4,retrieval,0.14529085419072438,0.6601843301796262,Recall
4,recognition,0.1406337935080783,0.6601843301796262,Recall
4,valence,0.13763313781877762,0.6601843301796262,Recall
4,memory_process,0.13512975677036565,0.6601843301796262,Recall
4,recall,0.13263507217036655,0.6601843301796262,Recall
4,arousal,0.1280888572760066,0.6601843301796262,Recall
4,encoding_task,0.12770585282770175,0.6601843301796262,Recall
4,facial_expression,0.1257675906511311,0.6601843301796262,Recall
4,picture,0.12486763236088835,0.6601843301796262,Recall
4,forgetting,0.12174204483603958,0.6601843301796262,Recall
4,source_memory,0.12164910789757365,0.6601843301796262,Recall
4,autobiographical_memory,0.1207237962492062,0.6601843301796262,Recall
4,memory_consolidation,0.11745848088960588,0.6601843301796262,Recall
4,face,0.115789142944188,0.6601843301796262,Recall
4,episodic_simulation,0.11337432540085204,0.6601843301796262,Recall
5,semantic_knowledge,0.09950813787996976,0.5966953349818165,Retrieval
5,semantic_memory,0.09904928326572984,0.5966953349818165,Retrieval
5,episodic_memory,0.09420015769574057,0.5966953349818165,Retrieval
5,semantic_processing,0.09002436918177299,0.5966953349818165,Retrieval
5,memory,0.08804063556729043,0.5966953349818165,Retrieval
5,retrieval,0.07751416798785192,0.5966953349818165,Retrieval
5,semantic_information,0.07590501901013408,0.5966953349818165,Retrieval
5,declarative_memory,0.07576913668648162,0.5966953349818165,Retrieval
5,imageability,0.07486076980211312,0.5966953349818165,Retrieval
5,autobiographical_memory,0.07466113134224196,0.5966953349818165,Retrieval
5,word,0.07385793704124675,0.5966953349818165,Retrieval
5,remembering,0.07214816134237395,0.5966953349818165,Retrieval
5,theory_mind,0.07169390107368523,0.5966953349818165,Retrieval
5,recognition_memory,0.06974553513844042,0.5966953349818165,Retrieval
5,prospection,0.06959153278981378,0.5966953349818165,Retrieval
5,episodic_simulation,0.06893574416365916,0.5966953349818165,Retrieval
6,emotion,0.2609020053215449,0.671644854095687,Emotion
6,fear,0.25970757150525464,0.671644854095687,Emotion
6,facial_expression,0.23181869671604924,0.671644854095687,Emotion
6,valence,0.21809168096094464,0.671644854095687,Emotion
6,arousal,0.1890027197493207,0.671644854095687,Emotion
6,face,0.18075224667211007,0.671644854095687,Emotion
