CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,fear,0.1624681000278677,0.6420552007705183,Memory
1,emotion,0.1580428593727232,0.6420552007705183,Memory
1,memory,0.15298862694698362,0.6420552007705183,Memory
1,declarative_memory,0.15102529954351807,0.6420552007705183,Memory
1,valence,0.1364131651979337,0.6420552007705183,Memory
1,emotional_memory,0.13562875882382613,0.6420552007705183,Memory
1,episodic_memory,0.13397640061836225,0.6420552007705183,Memory
1,recognition_memory,0.13211772964350724,0.6420552007705183,Memory
1,arousal,0.1287181688221219,0.6420552007705183,Memory
1,facial_expression,0.1277034869903787,0.6420552007705183,Memory
1,remembering,0.11781279181846545,0.6420552007705183,Memory
1,encoding,0.11457016543747107,0.6420552007705183,Memory
2,episodic_memory,0.14545670676468106,0.5947578200019279,Episodic Memory
2,autobiographical_memory,0.1375670266640867,0.5947578200019279,Episodic Memory
2,memory,0.12523206623414426,0.5947578200019279,Episodic Memory
2,remembering,0.11917497789835862,0.5947578200019279,Episodic Memory
2,memory_retrieval,0.11858951448476295,0.5947578200019279,Episodic Memory
2,retrieval,0.11460691599301916,0.5947578200019279,Episodic Memory
2,prospection,0.10662314406630223,0.5947578200019279,Episodic Memory
2,episodic_simulation,0.09671972759584573,0.5947578200019279,Episodic Memory
2,recall,0.0915884290626148,0.5947578200019279,Episodic Memory
2,thinking,0.08869242850099739,0.5947578200019279,Episodic Memory
2,source_memory,0.08795336346575808,0.5947578200019279,Episodic Memory
2,theory_mind,0.0871977264428051,0.5947578200019279,Episodic Memory
2,navigation,0.0777282125478356,0.5947578200019279,Episodic Memory
2,thought,0.07738262424988454,0.5947578200019279,Episodic Memory
2,encoding,0.07499321572420156,0.5947578200019279,Episodic Memory
2,recognition_memory,0.07336606259429261,0.5947578200019279,Episodic Memory
2,consciousness,0.07256599973801395,0.5947578200019279,Episodic Memory
2,episodic_future_thinking,0.07105695990043245,0.5947578200019279,Episodic Memory
2,judgment,0.06918584215480801,0.5947578200019279,Episodic Memory
2,spatial_memory,0.06914428674262416,0.5947578200019279,Episodic Memory
2,mental_imagery,0.06506856337038648,0.5947578200019279,Episodic Memory
2,monitoring,0.06479875709790106,0.5947578200019279,Episodic Memory
3,memory,0.21104730897816684,0.6308507585411492,Encoding
3,episodic_memory,0.18448808825550275,0.6308507585411492,Encoding
3,remembering,0.16422189838444418,0.6308507585411492,Encoding
3,retrieval,0.16337317575175814,0.6308507585411492,Encoding
3,encoding,0.16289233726305424,0.6308507585411492,Encoding
3,declarative_memory,0.16135521131854946,0.6308507585411492,Encoding
3,recognition_memory,0.15395200128029354,0.6308507585411492,Encoding
3,recall,0.14065063312507609,0.6308507585411492,Encoding
3,memory_process,0.13666312407845674,0.6308507585411492,Encoding
3,recognition,0.12830595738585313,0.6308507585411492,Encoding
3,forgetting,0.12753117251538246,0.6308507585411492,Encoding
3,encoding_task,0.12733857707765908,0.6308507585411492,Encoding
3,source_memory,0.12008632559959995,0.6308507585411492,Encoding
3,autobiographical_memory,0.11648898313736795,0.6308507585411492,Encoding
3,emotional_memory,0.11567434624355165,0.6308507585411492,Encoding
3,memory_function,0.11542970063492172,0.6308507585411492,Encoding
3,memory_retrieval,0.11319519043882498,0.6308507585411492,Encoding
3,memory_consolidation,0.10997488235971796,0.6308507585411492,Encoding
3,longterm_memory,0.10984546684331434,0.6308507585411492,Encoding
3,semantic_memory,0.1080544108689162,0.6308507585411492,Encoding
3,familiarity,0.10694101663038574,0.6308507585411492,Encoding
3,memory_trace,0.1065565161185112,0.6308507585411492,Encoding
3,consolidation,0.10516758277522767,0.6308507585411492,Encoding
3,episodic_simulation,0.1022207034560067,0.6308507585411492,Encoding
3,spatial_memory,0.10222006968647644,0.6308507585411492,Encoding
4,memory,0.1308609942768581,0.6173987323260777,Recognition
4,recognition_memory,0.11558787450490925,0.6173987323260777,Recognition
4,episodic_memory,0.11551831523556198,0.6173987323260777,Recognition
4,recognition,0.11529039315391745,0.6173987323260777,Recognition
4,remembering,0.10886814182491583,0.6173987323260777,Recognition
4,declarative_memory,0.10455027494225178,0.6173987323260777,Recognition
4,retrieval,0.10197648480937443,0.6173987323260777,Recognition
4,face_perception,0.0995192711342967,0.6173987323260777,Recognition
4,familiarity,0.09793288298579607,0.6173987323260777,Recognition
4,encoding,0.0920606840086487,0.6173987323260777,Recognition
4,picture,0.08895117785253517,0.6173987323260777,Recognition
4,face_recognition,0.0874679941865863,0.6173987323260777,Recognition
4,source_memory,0.08485229469705008,0.6173987323260777,Recognition
4,recall,0.08265786982058324,0.6173987323260777,Recognition
4,episodic_simulation,0.08231205109239709,0.6173987323260777,Recognition
4,remote_memory,0.08109866442414422,0.6173987323260777,Recognition
4,spatial_memory,0.08093030357250777,0.6173987323260777,Recognition
4,face,0.07980385691336428,0.6173987323260777,Recognition
4,encoding_task,0.07896258410373383,0.6173987323260777,Recognition
4,autobiographical_memory,0.07870151369528318,0.6173987323260777,Recognition
4,cognitive_map,0.07805300455766408,0.6173987323260777,Recognition
4,free_recall,0.07619941932123914,0.6173987323260777,Recognition
4,memory_process,0.07432893714292924,0.6173987323260777,Recognition
4,memory_retrieval,0.07264952616933615,0.6173987323260777,Recognition
4,episodic_future_thinking,0.07117600478506328,0.6173987323260777,Recognition
5,memory,0.09102916480423187,0.5684386908895309,Familiarity
5,declarative_memory,0.07648238892904356,0.5684386908895309,Familiarity
5,episodic_memory,0.07368236212628541,0.5684386908895309,Familiarity
5,recognition_memory,0.0725609841560359,0.5684386908895309,Familiarity
5,episodic_simulation,0.07154895391808434,0.5684386908895309,Familiarity
5,recall,0.06825330384043682,0.5684386908895309,Familiarity
5,recognition,0.06692028842160741,0.5684386908895309,Familiarity
5,autobiographical_memory,0.06387200179383437,0.5684386908895309,Familiarity
5,retrieval,0.06148055992049775,0.5684386908895309,Familiarity
5,remembering,0.061260057272874965,0.5684386908895309,Familiarity
5,semantic_memory,0.05937955259486739,0.5684386908895309,Familiarity
5,semantic_information,0.05906569369003846,0.5684386908895309,Familiarity
5,cognitive_map,0.05896776312045785,0.5684386908895309,Familiarity
5,spatial_memory,0.056595394524385376,0.5684386908895309,Familiarity
5,episodic_future_thinking,0.053408002863026806,0.5684386908895309,Familiarity
5,memory_process,0.05296435558701209,0.5684386908895309,Familiarity
5,prospection,0.0527766682709668,0.5684386908895309,Familiarity
5,face_perception,0.05134292623317077,0.5684386908895309,Familiarity
5,familiarity,0.04875804553117587,0.5684386908895309,Familiarity
5,source_memory,0.04785207001047735,0.5684386908895309,Familiarity
5,emotional_memory,0.046427368669136125,0.5684386908895309,Familiarity
5,remote_memory,0.04609799399233766,0.5684386908895309,Familiarity
5,navigation,0.04588547680197617,0.5684386908895309,Familiarity
5,encoding,0.045476776199626506,0.5684386908895309,Familiarity
5,encoding_task,0.0448315359375606,0.5684386908895309,Familiarity
6,memory,0.1106207124172162,0.5804608439519935,Recall
6,remembering,0.10787501322645572,0.5804608439519935,Recall
6,visual_imagery,0.1031522330128812,0.5804608439519935,Recall
6,retrieval,0.10101030949270152,0.5804608439519935,Recall
6,episodic_memory,0.10023611071443034,0.5804608439519935,Recall
6,memory_retrieval,0.09558970253533264,0.5804608439519935,Recall
6,encoding,0.08689412031147978,0.5804608439519935,Recall
6,recall,0.08123693693210066,0.5804608439519935,Recall
6,mental_imagery,0.07998697241551014,0.5804608439519935,Recall
6,imagery,0.07853074481421872,0.5804608439519935,Recall
6,recognition_memory,0.07808794622342582,0.5804608439519935,Recall
6,imagine,0.0776477984928965,0.5804608439519935,Recall
6,familiarity,0.0764895502791239,0.5804608439519935,Recall
6,autobiographical_memory,0.07489346635367332,0.5804608439519935,Recall
6,episodic_simulation,0.07401496280546341,0.5804608439519935,Recall
6,recognition,0.07213554679064144,0.5804608439519935,Recall
6,spatial_memory,0.07155126110477593,0.5804608439519935,Recall
