CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,memory,0.16248515573521244,0.6309258029538278,Memory,Memory
1,episodic_memory,0.1478537433363621,0.6309258029538278,Memory,Memory
1,declarative_memory,0.14016122131213388,0.6309258029538278,Memory,Memory
1,recognition_memory,0.13953377195685782,0.6309258029538278,Memory,Memory
1,remembering,0.13532149801025511,0.6309258029538278,Memory,Memory
1,encoding,0.12890816312071915,0.6309258029538278,Memory,Memory
1,retrieval,0.12798857816951525,0.6309258029538278,Memory,Memory
1,spatial_memory,0.11911575392118068,0.6309258029538278,Memory,Memory
1,recognition,0.11555505747809285,0.6309258029538278,Memory,Memory
1,cognitive_map,0.11270312379975728,0.6309258029538278,Memory,Memory
1,navigation,0.10784734574885377,0.6309258029538278,Memory,Memory
1,familiarity,0.10561113961621447,0.6309258029538278,Memory,Memory
1,encoding_task,0.10538652411518692,0.6309258029538278,Memory,Memory
1,recall,0.10243151970293246,0.6309258029538278,Memory,Memory
1,source_memory,0.1012085911099352,0.6309258029538278,Memory,Memory
1,memory_retrieval,0.0981330379828854,0.6309258029538278,Memory,Memory
1,autobiographical_memory,0.0965977918162005,0.6309258029538278,Memory,Memory
1,memory_process,0.0953069119479266,0.6309258029538278,Memory,Memory
1,emotional_memory,0.09525873699189867,0.6309258029538278,Memory,Memory
1,episodic_simulation,0.09352255387739897,0.6309258029538278,Memory,Memory
1,picture,0.09196651334367956,0.6309258029538278,Memory,Memory
1,forgetting,0.08963899316790225,0.6309258029538278,Memory,Memory
1,navigation_task,0.08743452459473261,0.6309258029538278,Memory,Memory
1,longterm_memory,0.08693438169990164,0.6309258029538278,Memory,Memory
1,remote_memory,0.08611526842026654,0.6309258029538278,Memory,Memory
2,episodic_memory,0.14545670676468106,0.5947578200019279,Episodic Memory,Episodic Memory
2,autobiographical_memory,0.1375670266640867,0.5947578200019279,Episodic Memory,Episodic Memory
2,memory,0.12523206623414426,0.5947578200019279,Episodic Memory,Episodic Memory
2,remembering,0.11917497789835862,0.5947578200019279,Episodic Memory,Episodic Memory
2,memory_retrieval,0.11858951448476295,0.5947578200019279,Episodic Memory,Episodic Memory
2,retrieval,0.11460691599301916,0.5947578200019279,Episodic Memory,Episodic Memory
2,prospection,0.10662314406630223,0.5947578200019279,Episodic Memory,Episodic Memory
2,episodic_simulation,0.09671972759584573,0.5947578200019279,Episodic Memory,Episodic Memory
2,recall,0.0915884290626148,0.5947578200019279,Episodic Memory,Episodic Memory
2,thinking,0.08869242850099739,0.5947578200019279,Episodic Memory,Episodic Memory
2,source_memory,0.08795336346575808,0.5947578200019279,Episodic Memory,Episodic Memory
2,theory_mind,0.0871977264428051,0.5947578200019279,Episodic Memory,Episodic Memory
2,navigation,0.0777282125478356,0.5947578200019279,Episodic Memory,Episodic Memory
2,thought,0.07738262424988454,0.5947578200019279,Episodic Memory,Episodic Memory
2,encoding,0.07499321572420156,0.5947578200019279,Episodic Memory,Episodic Memory
2,recognition_memory,0.07336606259429261,0.5947578200019279,Episodic Memory,Episodic Memory
2,consciousness,0.07256599973801395,0.5947578200019279,Episodic Memory,Episodic Memory
2,episodic_future_thinking,0.07105695990043245,0.5947578200019279,Episodic Memory,Episodic Memory
2,judgment,0.06918584215480801,0.5947578200019279,Episodic Memory,Episodic Memory
2,spatial_memory,0.06914428674262416,0.5947578200019279,Episodic Memory,Episodic Memory
2,mental_imagery,0.06506856337038648,0.5947578200019279,Episodic Memory,Episodic Memory
2,monitoring,0.06479875709790106,0.5947578200019279,Episodic Memory,Episodic Memory
3,memory,0.10549413128421292,0.5904361158831284,Encoding,Encoding
3,retrieval,0.09820661340284552,0.5904361158831284,Encoding,Encoding
3,episodic_memory,0.09483030572143404,0.5904361158831284,Encoding,Encoding
3,remembering,0.09435321000813912,0.5904361158831284,Encoding,Encoding
3,memory_retrieval,0.09327447531378354,0.5904361158831284,Encoding,Encoding
3,visual_attention,0.08400904538182359,0.5904361158831284,Encoding,Encoding
3,encoding,0.0816108424476327,0.5904361158831284,Encoding,Encoding
3,source_memory,0.07896457149976746,0.5904361158831284,Encoding,Encoding
3,navigation,0.07842742029712768,0.5904361158831284,Encoding,Encoding
3,recognition_memory,0.07802686879511002,0.5904361158831284,Encoding,Encoding
