CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,fear,0.1624681000278677,0.6420552007705183,Memory
1,emotion,0.1580428593727232,0.6420552007705183,Memory
1,memory,0.15298862694698362,0.6420552007705183,Memory
1,declarative_memory,0.15102529954351807,0.6420552007705183,Memory
1,valence,0.1364131651979337,0.6420552007705183,Memory
1,emotional_memory,0.13562875882382613,0.6420552007705183,Memory
1,episodic_memory,0.13397640061836225,0.6420552007705183,Memory
1,recognition_memory,0.13211772964350724,0.6420552007705183,Memory
1,arousal,0.1287181688221219,0.6420552007705183,Memory
1,facial_expression,0.1277034869903787,0.6420552007705183,Memory
1,remembering,0.11781279181846545,0.6420552007705183,Memory
1,encoding,0.11457016543747107,0.6420552007705183,Memory
2,episodic_memory,0.13717846252867888,0.5950096660113063,Episodic Memory
2,autobiographical_memory,0.13269007048189624,0.5950096660113063,Episodic Memory
2,memory,0.11522871768530253,0.5950096660113063,Episodic Memory
2,remembering,0.11232656236005764,0.5950096660113063,Episodic Memory
2,prospection,0.103386196024946,0.5950096660113063,Episodic Memory
2,retrieval,0.10181102162754303,0.5950096660113063,Episodic Memory
2,memory_retrieval,0.10074213476737608,0.5950096660113063,Episodic Memory
2,episodic_simulation,0.09399201936225764,0.5950096660113063,Episodic Memory
2,recall,0.08831317538748591,0.5950096660113063,Episodic Memory
2,source_memory,0.08591652248069345,0.5950096660113063,Episodic Memory
2,thinking,0.08185416676079578,0.5950096660113063,Episodic Memory
2,theory_mind,0.08131548304575656,0.5950096660113063,Episodic Memory
2,consciousness,0.07922502459886087,0.5950096660113063,Episodic Memory
3,memory,0.09102916480423187,0.5684386908895309,Encoding
3,declarative_memory,0.07648238892904356,0.5684386908895309,Encoding
3,episodic_memory,0.07368236212628541,0.5684386908895309,Encoding
3,recognition_memory,0.0725609841560359,0.5684386908895309,Encoding
3,episodic_simulation,0.07154895391808434,0.5684386908895309,Encoding
3,recall,0.06825330384043682,0.5684386908895309,Encoding
3,recognition,0.06692028842160741,0.5684386908895309,Encoding
3,autobiographical_memory,0.06387200179383437,0.5684386908895309,Encoding
3,retrieval,0.06148055992049775,0.5684386908895309,Encoding
3,remembering,0.061260057272874965,0.5684386908895309,Encoding
3,semantic_memory,0.05937955259486739,0.5684386908895309,Encoding
3,semantic_information,0.05906569369003846,0.5684386908895309,Encoding
3,cognitive_map,0.05896776312045785,0.5684386908895309,Encoding
3,spatial_memory,0.056595394524385376,0.5684386908895309,Encoding
3,episodic_future_thinking,0.053408002863026806,0.5684386908895309,Encoding
3,memory_process,0.05296435558701209,0.5684386908895309,Encoding
3,prospection,0.0527766682709668,0.5684386908895309,Encoding
3,face_perception,0.05134292623317077,0.5684386908895309,Encoding
3,familiarity,0.04875804553117587,0.5684386908895309,Encoding
3,source_memory,0.04785207001047735,0.5684386908895309,Encoding
3,emotional_memory,0.046427368669136125,0.5684386908895309,Encoding
3,remote_memory,0.04609799399233766,0.5684386908895309,Encoding
3,navigation,0.04588547680197617,0.5684386908895309,Encoding
3,encoding,0.045476776199626506,0.5684386908895309,Encoding
3,encoding_task,0.0448315359375606,0.5684386908895309,Encoding
4,memory,0.15811938448794244,0.6301390997189844,Recognition
4,episodic_memory,0.14424474004297902,0.6301390997189844,Recognition
4,recognition_memory,0.13446529779469565,0.6301390997189844,Recognition
4,declarative_memory,0.133740905917532,0.6301390997189844,Recognition
4,remembering,0.13023982679894064,0.6301390997189844,Recognition
4,retrieval,0.12217696149386098,0.6301390997189844,Recognition
4,recognition,0.11804595540392444,0.6301390997189844,Recognition
4,encoding,0.11648863779532945,0.6301390997189844,Recognition
4,spatial_memory,0.10810190203450104,0.6301390997189844,Recognition
4,familiarity,0.10495615467516152,0.6301390997189844,Recognition
4,cognitive_map,0.10304032914865567,0.6301390997189844,Recognition
4,autobiographical_memory,0.1020715773135575,0.6301390997189844,Recognition
4,episodic_simulation,0.10052158939848294,0.6301390997189844,Recognition
4,recall,0.1000055688791299,0.6301390997189844,Recognition
4,source_memory,0.0997329254358047,0.6301390997189844,Recognition
4,encoding_task,0.09595142849207207,0.6301390997189844,Recognition
4,remote_memory,0.0923237518526462,0.6301390997189844,Recognition
4,navigation,0.09135845714036858,0.6301390997189844,Recognition
4,picture,0.0913033494791418,0.6301390997189844,Recognition
4,emotional_memory,0.09127714822880073,0.6301390997189844,Recognition
4,memory_process,0.09117015211030748,0.6301390997189844,Recognition
4,memory_retrieval,0.09110376324653352,0.6301390997189844,Recognition
4,face_perception,0.08800090886829309,0.6301390997189844,Recognition
4,episodic_future_thinking,0.08590172112031427,0.6301390997189844,Recognition
5,visual_imagery,0.09710436712373616,0.5679338743944737,Familiarity
5,memory,0.0947844073047472,0.5679338743944737,Familiarity
5,remembering,0.09447374025784662,0.5679338743944737,Familiarity
5,memory_retrieval,0.09177281979969948,0.5679338743944737,Familiarity
5,episodic_memory,0.09029424534809748,0.5679338743944737,Familiarity
5,retrieval,0.0902015773914442,0.5679338743944737,Familiarity
5,recall,0.07445972946343599,0.5679338743944737,Familiarity
5,mental_imagery,0.07344276016962425,0.5679338743944737,Familiarity
5,imagine,0.07327547003246522,0.5679338743944737,Familiarity
5,imagery,0.07258294671250115,0.5679338743944737,Familiarity
5,encoding,0.07167435981825883,0.5679338743944737,Familiarity
5,episodic_simulation,0.06967531532227192,0.5679338743944737,Familiarity
5,autobiographical_memory,0.06943842399942106,0.5679338743944737,Familiarity
5,prospection,0.06495992788151801,0.5679338743944737,Familiarity
5,recognition_memory,0.06408978158767886,0.5679338743944737,Familiarity
5,spatial_memory,0.06227004929921547,0.5679338743944737,Familiarity
5,episodic_future_thinking,0.060836411981057936,0.5679338743944737,Familiarity
5,semantic_memory,0.060117981057433725,0.5679338743944737,Familiarity
5,familiarity,0.059494504029972126,0.5679338743944737,Familiarity
5,navigation,0.059323142372981585,0.5679338743944737,Familiarity
5,recognition,0.05846039642673503,0.5679338743944737,Familiarity
5,source_memory,0.05622083802983793,0.5679338743944737,Familiarity
5,memory_process,0.056157453289574916,0.5679338743944737,Familiarity
5,judgment,0.0553565729624718,0.5679338743944737,Familiarity
6,memory,0.1958573744768804,0.6169308832291571,Recall
6,episodic_memory,0.17453112587066416,0.6169308832291571,Recall
6,retrieval,0.16532669774275666,0.6169308832291571,Recall
6,encoding,0.15445677817240872,0.6169308832291571,Recall
6,remembering,0.1526162845051783,0.6169308832291571,Recall
6,declarative_memory,0.14234416660699045,0.6169308832291571,Recall
6,recognition_memory,0.14183993557477909,0.6169308832291571,Recall
6,recall,0.12468675289080605,0.6169308832291571,Recall
6,semantic_memory,0.1184198637201504,0.6169308832291571,Recall
6,encoding_task,0.11789114037965626,0.6169308832291571,Recall
6,memory_process,0.117137096132489,0.6169308832291571,Recall
6,forgetting,0.11482698071797233,0.6169308832291571,Recall
6,recognition,0.11332388181049788,0.6169308832291571,Recall
6,memory_retrieval,0.1081999840201006,0.6169308832291571,Recall
6,familiarity,0.10727303686149006,0.6169308832291571,Recall
6,source_memory,0.10687936482212652,0.6169308832291571,Recall
6,spatial_memory,0.10591392062988034,0.6169308832291571,Recall
6,autobiographical_memory,0.10580510015557976,0.6169308832291571,Recall
6,memory_consolidation,0.10221600473887817,0.6169308832291571,Recall
6,longterm_memory,0.10074661950537687,0.6169308832291571,Recall
6,episodic_simulation,0.10003442698477738,0.6169308832291571,Recall
7,semantic_knowledge,0.09950813787996976,0.5966953349818165,Retrieval
7,semantic_memory,0.09904928326572984,0.5966953349818165,Retrieval
7,episodic_memory,0.09420015769574057,0.5966953349818165,Retrieval
7,semantic_processing,0.09002436918177299,0.5966953349818165,Retrieval
7,memory,0.08804063556729043,0.5966953349818165,Retrieval
7,retrieval,0.07751416798785192,0.5966953349818165,Retrieval
7,semantic_information,0.07590501901013408,0.5966953349818165,Retrieval
7,declarative_memory,0.07576913668648162,0.5966953349818165,Retrieval
