CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
1,episodic_memory,0.13933485223879796,0.6024834692582351,Memory
1,memory,0.13368627269700525,0.6024834692582351,Memory
1,remembering,0.1241548021266233,0.6024834692582351,Memory
1,memory_retrieval,0.12362568914940895,0.6024834692582351,Memory
1,retrieval,0.12211572134471176,0.6024834692582351,Memory
1,autobiographical_memory,0.11791857541885585,0.6024834692582351,Memory
1,prospection,0.10271903953439088,0.6024834692582351,Memory
1,source_memory,0.09909360872594372,0.6024834692582351,Memory
1,recall,0.0962887004788046,0.6024834692582351,Memory
1,episodic_simulation,0.09322012731179068,0.6024834692582351,Memory
1,encoding,0.09169467834771597,0.6024834692582351,Memory
1,navigation,0.0913242113124112,0.6024834692582351,Memory
1,recognition_memory,0.08928512689935139,0.6024834692582351,Memory
1,spatial_memory,0.08329372125980783,0.6024834692582351,Memory
1,theory_mind,0.08318543187106464,0.6024834692582351,Memory
1,visual_imagery,0.08121505095651257,0.6024834692582351,Memory
1,mental_imagery,0.07707477509705453,0.6024834692582351,Memory
1,thinking,0.07671807818993398,0.6024834692582351,Memory
1,thought,0.07616719740404343,0.6024834692582351,Memory
1,episodic_future_thinking,0.07513723797022794,0.6024834692582351,Memory
1,familiarity,0.07416200996184133,0.6024834692582351,Memory
1,goal,0.07355373276926093,0.6024834692582351,Memory
1,visual_attention,0.07204442598134732,0.6024834692582351,Memory
2,memory,0.2200208713566122,0.6460445189670418,Episodic Memory
2,episodic_memory,0.19319658381909985,0.6460445189670418,Episodic Memory
2,declarative_memory,0.17841257268866895,0.6460445189670418,Episodic Memory
2,remembering,0.17618996936831766,0.6460445189670418,Episodic Memory
2,recognition_memory,0.17170399108045198,0.6460445189670418,Episodic Memory
2,retrieval,0.16713812287234656,0.6460445189670418,Episodic Memory
2,encoding,0.166852527165048,0.6460445189670418,Episodic Memory
2,recognition,0.14558368296244512,0.6460445189670418,Episodic Memory
2,recall,0.14267718952111047,0.6460445189670418,Episodic Memory
2,memory_process,0.13548830597629818,0.6460445189670418,Episodic Memory
2,encoding_task,0.1324678108597962,0.6460445189670418,Episodic Memory
2,emotional_memory,0.1307996099065064,0.6460445189670418,Episodic Memory
2,source_memory,0.13022147455604308,0.6460445189670418,Episodic Memory
2,forgetting,0.125645909415704,0.6460445189670418,Episodic Memory
2,autobiographical_memory,0.12494668362548947,0.6460445189670418,Episodic Memory
2,familiarity,0.12483972060031825,0.6460445189670418,Episodic Memory
2,spatial_memory,0.12232130828005905,0.6460445189670418,Episodic Memory
2,memory_retrieval,0.12185073790709698,0.6460445189670418,Episodic Memory
2,picture,0.11997686796463405,0.6460445189670418,Episodic Memory
2,episodic_simulation,0.11933745111732705,0.6460445189670418,Episodic Memory
2,memory_consolidation,0.11731448253057608,0.6460445189670418,Episodic Memory
3,face_perception,0.1803015935106432,0.6470287632811398,Recognition
3,object_recognition,0.15916745095775905,0.6470287632811398,Recognition
3,vision,0.157549826240448,0.6470287632811398,Recognition
3,recognition,0.1554528182355202,0.6470287632811398,Recognition
3,familiarity,0.14117075765264075,0.6470287632811398,Recognition
3,face,0.13557471959339806,0.6470287632811398,Recognition
3,visual_perception,0.13532426843505754,0.6470287632811398,Recognition
3,visual_object,0.13504107618046324,0.6470287632811398,Recognition
3,visual_angle,0.1313922399667879,0.6470287632811398,Recognition
3,shape,0.1280713814689743,0.6470287632811398,Recognition
3,visual_attention,0.1251873734451187,0.6470287632811398,Recognition
3,reading,0.12517251053980252,0.6470287632811398,Recognition
3,face_recognition,0.12473143346178872,0.6470287632811398,Recognition
3,picture,0.12450798725081927,0.6470287632811398,Recognition
3,word,0.1190613969577778,0.6470287632811398,Recognition
3,naming,0.11738242452350126,0.6470287632811398,Recognition
3,perception,0.11646133075992132,0.6470287632811398,Recognition
3,retrieval,0.11597926495340098,0.6470287632811398,Recognition
3,object_perception,0.1148975193727486,0.6470287632811398,Recognition
4,memory,0.10428343668482844,0.5807418367167074,Familiarity
4,episodic_memory,0.08958345331562798,0.5807418367167074,Familiarity
4,declarative_memory,0.08537601633166812,0.5807418367167074,Familiarity
4,recognition_memory,0.08438296270747404,0.5807418367167074,Familiarity
4,episodic_simulation,0.0838919243721448,0.5807418367167074,Familiarity
4,recognition,0.08248477157017059,0.5807418367167074,Familiarity
4,autobiographical_memory,0.07815633630874261,0.5807418367167074,Familiarity
4,remembering,0.07589311354230016,0.5807418367167074,Familiarity
4,recall,0.07298863236170561,0.5807418367167074,Familiarity
4,retrieval,0.0727614292736132,0.5807418367167074,Familiarity
4,face_perception,0.0692636767175282,0.5807418367167074,Familiarity
4,remote_memory,0.06449768264823583,0.5807418367167074,Familiarity
4,prospection,0.06395632736794203,0.5807418367167074,Familiarity
4,familiarity,0.06393774712717351,0.5807418367167074,Familiarity
4,episodic_future_thinking,0.06386017539010319,0.5807418367167074,Familiarity
4,semantic_memory,0.06293113403160189,0.5807418367167074,Familiarity
4,semantic_information,0.06234992400740561,0.5807418367167074,Familiarity
4,cognitive_map,0.06146981072186328,0.5807418367167074,Familiarity
4,source_memory,0.0609289881086605,0.5807418367167074,Familiarity
4,spatial_memory,0.06036642292252657,0.5807418367167074,Familiarity
4,memory_process,0.05894130485513835,0.5807418367167074,Familiarity
4,free_recall,0.056261507358524726,0.5807418367167074,Familiarity
4,emotional_memory,0.05500257453199542,0.5807418367167074,Familiarity
4,encoding,0.05477811895525482,0.5807418367167074,Familiarity
4,face_recognition,0.05299942617470135,0.5807418367167074,Familiarity
5,visual_imagery,0.09710436712373616,0.5679338743944737,Recall
5,memory,0.0947844073047472,0.5679338743944737,Recall
5,remembering,0.09447374025784662,0.5679338743944737,Recall
5,memory_retrieval,0.09177281979969948,0.5679338743944737,Recall
5,episodic_memory,0.09029424534809748,0.5679338743944737,Recall
5,retrieval,0.0902015773914442,0.5679338743944737,Recall
5,recall,0.07445972946343599,0.5679338743944737,Recall
5,mental_imagery,0.07344276016962425,0.5679338743944737,Recall
5,imagine,0.07327547003246522,0.5679338743944737,Recall
5,imagery,0.07258294671250115,0.5679338743944737,Recall
5,encoding,0.07167435981825883,0.5679338743944737,Recall
5,episodic_simulation,0.06967531532227192,0.5679338743944737,Recall
5,autobiographical_memory,0.06943842399942106,0.5679338743944737,Recall
5,prospection,0.06495992788151801,0.5679338743944737,Recall
5,recognition_memory,0.06408978158767886,0.5679338743944737,Recall
5,spatial_memory,0.06227004929921547,0.5679338743944737,Recall
5,episodic_future_thinking,0.060836411981057936,0.5679338743944737,Recall
5,semantic_memory,0.060117981057433725,0.5679338743944737,Recall
5,familiarity,0.059494504029972126,0.5679338743944737,Recall
5,navigation,0.059323142372981585,0.5679338743944737,Recall
5,recognition,0.05846039642673503,0.5679338743944737,Recall
5,source_memory,0.05622083802983793,0.5679338743944737,Recall
5,memory_process,0.056157453289574916,0.5679338743944737,Recall
5,judgment,0.0553565729624718,0.5679338743944737,Recall
6,semantic_knowledge,0.09950813787996976,0.5966953349818165,Retrieval
6,semantic_memory,0.09904928326572984,0.5966953349818165,Retrieval
6,episodic_memory,0.09420015769574057,0.5966953349818165,Retrieval
6,semantic_processing,0.09002436918177299,0.5966953349818165,Retrieval
6,memory,0.08804063556729043,0.5966953349818165,Retrieval
6,retrieval,0.07751416798785192,0.5966953349818165,Retrieval
6,semantic_information,0.07590501901013408,0.5966953349818165,Retrieval
6,declarative_memory,0.07576913668648162,0.5966953349818165,Retrieval
6,imageability,0.07486076980211312,0.5966953349818165,Retrieval
6,autobiographical_memory,0.07466113134224196,0.5966953349818165,Retrieval
6,word,0.07385793704124675,0.5966953349818165,Retrieval
6,remembering,0.07214816134237395,0.5966953349818165,Retrieval
6,theory_mind,0.07169390107368523,0.5966953349818165,Retrieval
6,recognition_memory,0.06974553513844042,0.5966953349818165,Retrieval
6,prospection,0.06959153278981378,0.5966953349818165,Retrieval
6,episodic_simulation,0.06893574416365916,0.5966953349818165,Retrieval
7,reward,0.1886131325759381,0.625206745931942,Emotion
7,reward_processing,0.15082657981725536,0.625206745931942,Emotion
7,valence,0.1284561078759908,0.625206745931942,Emotion
7,reward_anticipation,0.12408082484198568,0.625206745931942,Emotion
7,decision_making,0.12362583678878213,0.625206745931942,Emotion
7,autobiographical_memory,0.11168718526489516,0.625206745931942,Emotion
7,arousal,0.10719915702315416,0.625206745931942,Emotion
7,emotion,0.10658048380656376,0.625206745931942,Emotion
7,anticipation,0.10170655797323422,0.625206745931942,Emotion
7,social_cognition,0.09807467350130622,0.625206745931942,Emotion
7,reward_learning,0.0942115211801262,0.625206745931942,Emotion
7,salience,0.09411973031955327,0.625206745931942,Emotion
7,prospection,0.09214314451457913,0.625206745931942,Emotion
7,mood,0.09166647084889926,0.625206745931942,Emotion
7,intertemporal_choice,0.09072999959349834,0.625206745931942,Emotion
7,theory_mind,0.08911233109662835,0.625206745931942,Emotion
7,expectancy,0.08735007563453093,0.625206745931942,Emotion
