CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,semantic_knowledge,0.09950813787997022,0.5832836141670741,MEMORY,2381
1,semantic_memory,0.09904928326573018,0.5832836141670741,MEMORY,4187
1,episodic_memory,0.09420015769574068,0.5832836141670741,MEMORY,11977
1,semantic_processing,0.09002436918177302,0.5832836141670741,MEMORY,8467
1,memory,0.08804063556729033,0.5832836141670741,MEMORY,104621
1,retrieval,0.07751416798785188,0.5832836141670741,MEMORY,53088
1,semantic_information,0.07590501901013415,0.5832836141670741,MEMORY,2485
1,declarative_memory,0.07576913668648176,0.5832836141670741,MEMORY,2010
1,imageability,0.07486076980211281,0.5832836141670741,MEMORY,2312
1,autobiographical_memory,0.07466113134224148,0.5832836141670741,MEMORY,5475
1,word,0.07385793704124631,0.5832836141670741,MEMORY,150581
1,remembering,0.0721481613423741,0.5832836141670741,MEMORY,5084
1,theory_mind,0.07169390107368523,0.5832836141670741,MEMORY,8533
1,recognition_memory,0.06974553513844009,0.5832836141670741,MEMORY,6649
1,prospection,0.06959153278981416,0.5832836141670741,MEMORY,625
1,episodic_simulation,0.06893574416365922,0.5832836141670741,MEMORY,398
1,naming,0.06780826062273619,0.5832836141670741,MEMORY,14704
2,memory,0.12038790162126398,0.5726631745851452,EPISODIC_MEMORY,104621
2,episodic_memory,0.11966248186873947,0.5726631745851452,EPISODIC_MEMORY,11977
2,remembering,0.1104679735421175,0.5726631745851452,EPISODIC_MEMORY,5084
2,retrieval,0.10826229234605338,0.5726631745851452,EPISODIC_MEMORY,53088
2,memory_retrieval,0.10793034397999128,0.5726631745851452,EPISODIC_MEMORY,4725
2,autobiographical_memory,0.09492598189933717,0.5726631745851452,EPISODIC_MEMORY,5475
2,source_memory,0.09312530463260912,0.5726631745851452,EPISODIC_MEMORY,3775
2,prospection,0.08923241093882338,0.5726631745851452,EPISODIC_MEMORY,625
2,recall,0.08824078657625918,0.5726631745851452,EPISODIC_MEMORY,14945
2,navigation,0.08626623353694926,0.5726631745851452,EPISODIC_MEMORY,4357
2,recognition_memory,0.08617017654729557,0.5726631745851452,EPISODIC_MEMORY,6649
2,encoding,0.08551536271534486,0.5726631745851452,EPISODIC_MEMORY,60815
2,episodic_simulation,0.08085295743740575,0.5726631745851452,EPISODIC_MEMORY,398
2,visual_attention,0.07938969328287243,0.5726631745851452,EPISODIC_MEMORY,5345
3,memory,0.09102916480423193,0.5566269929460508,RECALL,104621
3,declarative_memory,0.07648238892904365,0.5566269929460508,RECALL,2010
3,episodic_memory,0.07368236212628497,0.5566269929460508,RECALL,11977
3,recognition_memory,0.07256098415603579,0.5566269929460508,RECALL,6649
3,episodic_simulation,0.07154895391808416,0.5566269929460508,RECALL,398
3,recall,0.06825330384043714,0.5566269929460508,RECALL,14945
3,recognition,0.06692028842160762,0.5566269929460508,RECALL,37683
3,autobiographical_memory,0.06387200179383418,0.5566269929460508,RECALL,5475
3,retrieval,0.06148055992049775,0.5566269929460508,RECALL,53088
3,remembering,0.06126005727287515,0.5566269929460508,RECALL,5084
3,semantic_memory,0.05937955259486749,0.5566269929460508,RECALL,4187
3,semantic_information,0.05906569369003839,0.5566269929460508,RECALL,2485
3,cognitive_map,0.058967763120457685,0.5566269929460508,RECALL,508
3,spatial_memory,0.056595394524385376,0.5566269929460508,RECALL,1778
3,episodic_future_thinking,0.05340800286302666,0.5566269929460508,RECALL,368
4,visual_imagery,0.09710436712373582,0.5529037276043995,RETRIEVAL,2990
4,memory,0.09478440730474716,0.5529037276043995,RETRIEVAL,104621
4,remembering,0.09447374025784648,0.5529037276043995,RETRIEVAL,5084
4,memory_retrieval,0.09177281979969916,0.5529037276043995,RETRIEVAL,4725
4,episodic_memory,0.0902942453480972,0.5529037276043995,RETRIEVAL,11977
4,retrieval,0.09020157739144387,0.5529037276043995,RETRIEVAL,53088
4,recall,0.07445972946343613,0.5529037276043995,RETRIEVAL,14945
4,mental_imagery,0.07344276016962431,0.5529037276043995,RETRIEVAL,3868
4,imagine,0.07327547003246539,0.5529037276043995,RETRIEVAL,3788
4,imagery,0.07258294671250153,0.5529037276043995,RETRIEVAL,20677
4,encoding,0.07167435981825862,0.5529037276043995,RETRIEVAL,60815
4,episodic_simulation,0.06967531532227167,0.5529037276043995,RETRIEVAL,398
4,autobiographical_memory,0.06943842399942081,0.5529037276043995,RETRIEVAL,5475
4,prospection,0.06495992788151829,0.5529037276043995,RETRIEVAL,625
4,recognition_memory,0.06408978158767907,0.5529037276043995,RETRIEVAL,6649
4,spatial_memory,0.06227004929921556,0.5529037276043995,RETRIEVAL,1778
5,memory,0.2221631953230884,0.6332721171123558,ENCODING,104621
5,episodic_memory,0.19972693582662893,0.6332721171123558,ENCODING,11977
5,declarative_memory,0.1853440664668012,0.6332721171123558,ENCODING,2010
5,remembering,0.17673304982328972,0.6332721171123558,ENCODING,5084
5,encoding,0.17153410280036951,0.6332721171123558,ENCODING,60815
5,recognition_memory,0.17089567467150632,0.6332721171123558,ENCODING,6649
5,retrieval,0.1644684150916198,0.6332721171123558,ENCODING,53088
5,memory_process,0.14352863564472826,0.6332721171123558,ENCODING,1389
5,recall,0.14219674698874912,0.6332721171123558,ENCODING,14945
5,emotional_memory,0.14166082016331585,0.6332721171123558,ENCODING,2226
5,encoding_task,0.1388375458832009,0.6332721171123558,ENCODING,2186
5,recognition,0.1369906132479769,0.6332721171123558,ENCODING,37683
6,face_perception,0.18611717068319408,0.6338414751275299,RECOGNITION,4458
6,recognition,0.15493863490235435,0.6338414751275299,RECOGNITION,37683
6,face,0.15002426454417908,0.6338414751275299,RECOGNITION,128314
6,face_recognition,0.14011201494895126,0.6338414751275299,RECOGNITION,2956
6,familiarity,0.12545521567620413,0.6338414751275299,RECOGNITION,14917
6,memory,0.11878285250852225,0.6338414751275299,RECOGNITION,104621
7,reward,0.17850039532411294,0.5914225721144146,FEEDBACK,66044
7,reward_processing,0.15220354619931592,0.5914225721144146,FEEDBACK,5176
7,reward_anticipation,0.1379009074162583,0.5914225721144146,FEEDBACK,3466
7,anticipation,0.11658483140943306,0.5914225721144146,FEEDBACK,15770
7,monetary_incentive_delay_task,0.11456877861663968,0.5914225721144146,FEEDBACK,551
7,instrumental_conditioning,0.10730108049446116,0.5914225721144146,FEEDBACK,494
7,reinforcement_learning,0.0893517105442919,0.5914225721144146,FEEDBACK,2279
7,feedback,0.0853102481594858,0.5914225721144146,FEEDBACK,31574
7,reward_learning,0.082775198354965,0.5914225721144146,FEEDBACK,885
8,anticipation,0.08590269777346647,0.5686362580185961,FEAR,15770
8,nociception,0.08422912330563068,0.5686362580185961,FEAR,422
8,arousal,0.07926485417917799,0.5686362580185961,FEAR,17711
8,pain,0.078816018106244,0.5686362580185961,FEAR,77552
8,micturition,0.06677790732878425,0.5686362580185961,FEAR,1111
