CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,memory,0.2124445790712664,0.6436342800021588,Memory,Memory
1,episodic_memory,0.1944777234681173,0.6436342800021588,Memory,Memory
1,declarative_memory,0.1799109177955398,0.6436342800021588,Memory,Memory
1,remembering,0.17054407815450118,0.6436342800021588,Memory,Memory
1,recognition_memory,0.1663013056486274,0.6436342800021588,Memory,Memory
1,encoding,0.16545240494962193,0.6436342800021588,Memory,Memory
1,retrieval,0.16028395143319818,0.6436342800021588,Memory,Memory
1,encoding_task,0.13444483461254045,0.6436342800021588,Memory,Memory
1,autobiographical_memory,0.1331027845309745,0.6436342800021588,Memory,Memory
1,memory_process,0.13300337016284108,0.6436342800021588,Memory,Memory
1,emotional_memory,0.13261747775634114,0.6436342800021588,Memory,Memory
1,spatial_memory,0.1316409606050577,0.6436342800021588,Memory,Memory
1,recall,0.1312889691284782,0.6436342800021588,Memory,Memory
1,recognition,0.12927735502837073,0.6436342800021588,Memory,Memory
1,source_memory,0.12289657118264305,0.6436342800021588,Memory,Memory
1,memory_retrieval,0.12093087027658812,0.6436342800021588,Memory,Memory
1,forgetting,0.12035083288746225,0.6436342800021588,Memory,Memory
1,episodic_simulation,0.11908994187908478,0.6436342800021588,Memory,Memory
1,longterm_memory,0.11614906009516865,0.6436342800021588,Memory,Memory
1,memory_consolidation,0.11528041528459587,0.6436342800021588,Memory,Memory
1,consolidation,0.11372904975205568,0.6436342800021588,Memory,Memory
1,navigation,0.11333149748535395,0.6436342800021588,Memory,Memory
1,memory_trace,0.11267892793927788,0.6436342800021588,Memory,Memory
1,familiarity,0.11169487428685283,0.6436342800021588,Memory,Memory
1,cognitive_map,0.11163975924180024,0.6436342800021588,Memory,Memory
2,memory,0.1308609942768581,0.6173987323260777,Episodic Memory,Episodic Memory
2,recognition_memory,0.11558787450490925,0.6173987323260777,Episodic Memory,Episodic Memory
2,episodic_memory,0.11551831523556196,0.6173987323260777,Episodic Memory,Episodic Memory
2,recognition,0.11529039315391745,0.6173987323260777,Episodic Memory,Episodic Memory
2,remembering,0.10886814182491583,0.6173987323260777,Episodic Memory,Episodic Memory
2,declarative_memory,0.10455027494225178,0.6173987323260777,Episodic Memory,Episodic Memory
2,retrieval,0.10197648480937443,0.6173987323260777,Episodic Memory,Episodic Memory
2,face_perception,0.0995192711342967,0.6173987323260777,Episodic Memory,Episodic Memory
2,familiarity,0.09793288298579607,0.6173987323260777,Episodic Memory,Episodic Memory
2,encoding,0.0920606840086487,0.6173987323260777,Episodic Memory,Episodic Memory
2,picture,0.08895117785253517,0.6173987323260777,Episodic Memory,Episodic Memory
2,face_recognition,0.0874679941865863,0.6173987323260777,Episodic Memory,Episodic Memory
2,source_memory,0.08485229469705008,0.6173987323260777,Episodic Memory,Episodic Memory
2,recall,0.08265786982058324,0.6173987323260777,Episodic Memory,Episodic Memory
2,episodic_simulation,0.08231205109239709,0.6173987323260777,Episodic Memory,Episodic Memory
2,remote_memory,0.08109866442414422,0.6173987323260777,Episodic Memory,Episodic Memory
2,spatial_memory,0.08093030357250777,0.6173987323260777,Episodic Memory,Episodic Memory
2,face,0.07980385691336428,0.6173987323260777,Episodic Memory,Episodic Memory
2,encoding_task,0.07896258410373383,0.6173987323260777,Episodic Memory,Episodic Memory
2,autobiographical_memory,0.07870151369528318,0.6173987323260777,Episodic Memory,Episodic Memory
2,cognitive_map,0.07805300455766408,0.6173987323260777,Episodic Memory,Episodic Memory
2,free_recall,0.07619941932123914,0.6173987323260777,Episodic Memory,Episodic Memory
2,memory_process,0.07432893714292924,0.6173987323260777,Episodic Memory,Episodic Memory
2,memory_retrieval,0.07264952616933615,0.6173987323260777,Episodic Memory,Episodic Memory
2,episodic_future_thinking,0.07117600478506328,0.6173987323260777,Episodic Memory,Episodic Memory
3,memory,0.1339499415554073,0.5989935198988039,Recall,Recall
3,episodic_memory,0.13189243300100575,0.5989935198988039,Recall,Recall
3,remembering,0.1262872357328641,0.5989935198988039,Recall,Recall
3,retrieval,0.1244225940305892,0.5989935198988039,Recall,Recall
3,memory_retrieval,0.12025470548680064,0.5989935198988039,Recall,Recall
3,autobiographical_memory,0.1078622414870117,0.5989935198988039,Recall,Recall
3,visual_imagery,0.10191532931175644,0.5989935198988039,Recall,Recall
3,encoding,0.09879763350071656,0.5989935198988039,Recall,Recall
3,recall,0.09578203049761924,0.5989935198988039,Recall,Recall
3,source_memory,0.09571771473089016,0.5989935198988039,Recall,Recall
3,episodic_simulation,0.0937253122699653,0.5989935198988039,Recall,Recall
3,prospection,0.09296899308932766,0.5989935198988039,Recall,Recall
3,recognition_memory,0.09209598174266252,0.5989935198988039,Recall,Recall
3,navigation,0.09072881110392801,0.5989935198988039,Recall,Recall
3,spatial_memory,0.08723947945054789,0.5989935198988039,Recall,Recall
3,mental_imagery,0.08651030594921355,0.5989935198988039,Recall,Recall
3,familiarity,0.0850146857972906,0.5989935198988039,Recall,Recall
3,imagery,0.0836952559232329,0.5989935198988039,Recall,Recall
3,episodic_future_thinking,0.07895377736029183,0.5989935198988039,Recall,Recall
4,memory,0.1089190689786444,0.5932508906427226,Retrieval,Retrieval
4,episodic_memory,0.10247732464966827,0.5932508906427226,Retrieval,Retrieval
4,semantic_memory,0.09702272438376644,0.5932508906427226,Retrieval,Retrieval
4,declarative_memory,0.09263531741716063,0.5932508906427226,Retrieval,Retrieval
4,semantic_knowledge,0.08655297021704955,0.5932508906427226,Retrieval,Retrieval
4,recognition_memory,0.08655097663062014,0.5932508906427226,Retrieval,Retrieval
4,episodic_simulation,0.08544552944016154,0.5932508906427226,Retrieval,Retrieval
4,retrieval,0.08482905949719499,0.5932508906427226,Retrieval,Retrieval
4,autobiographical_memory,0.08446655798379121,0.5932508906427226,Retrieval,Retrieval
4,semantic_information,0.08239294912967662,0.5932508906427226,Retrieval,Retrieval
4,remembering,0.08134954186976899,0.5932508906427226,Retrieval,Retrieval
4,recall,0.08040476012020784,0.5932508906427226,Retrieval,Retrieval
4,prospection,0.07472382721990709,0.5932508906427226,Retrieval,Retrieval
4,recognition,0.07173635107196216,0.5932508906427226,Retrieval,Retrieval
4,semantic_processing,0.07098855149923278,0.5932508906427226,Retrieval,Retrieval
4,source_memory,0.0697169956068882,0.5932508906427226,Retrieval,Retrieval
4,theory_mind,0.06927656093598597,0.5932508906427226,Retrieval,Retrieval
4,familiarity,0.06418093056022403,0.5932508906427226,Retrieval,Retrieval
4,free_recall,0.06388609584287391,0.5932508906427226,Retrieval,Retrieval
4,naming,0.06191037980695682,0.5932508906427226,Retrieval,Retrieval
4,memory_process,0.061860690292462765,0.5932508906427226,Retrieval,Retrieval
4,remote_memory,0.06069156843491477,0.5932508906427226,Retrieval,Retrieval
4,imageability,0.0591576912208948,0.5932508906427226,Retrieval,Retrieval
4,episodic_future_thinking,0.05865551551520334,0.5932508906427226,Retrieval,Retrieval
5,reward,0.1886131325759381,0.625206745931942,Emotion,Emotion
5,reward_processing,0.15082657981725536,0.625206745931942,Emotion,Emotion
5,valence,0.1284561078759908,0.625206745931942,Emotion,Emotion
5,reward_anticipation,0.12408082484198568,0.625206745931942,Emotion,Emotion
5,decision_making,0.12362583678878213,0.625206745931942,Emotion,Emotion
5,autobiographical_memory,0.11168718526489516,0.625206745931942,Emotion,Emotion
5,arousal,0.10719915702315416,0.625206745931942,Emotion,Emotion
